Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
HP,2.1768616828588847,32,1000,16.94217069199023,3.333584759150479,32993.53208719504
Acer,2.212182254904807,32,256,12.908297435305512,2.6645518163393174,10603.04588948062
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,18459.19946222812
Dell,3.3204718905090083,32,512,16.158943012347656,4.682795354769242,18787.381530683822
Dell,1.7761852828284868,32,256,11.710490235055593,4.101295397469512,10723.115825341803
Dell,2.075022093219258,4,256,13.241121061398124,4.341043588220476,9340.21826144707
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727
Lenovo,2.523529130478101,16,256,12.044490051868577,2.004038812869691,9415.94255327567
Lenovo,2.535324381322318,16,1000,15.608769070285293,2.736651877833473,32511.825418557142
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664
Acer,1.650355856501963,8,512,12.523626631542175,2.6717737633897687,16788.156231149962
Dell,1.8271841517958745,16,512,14.703312835267404,2.880604377375981,16922.99041879282
Acer,3.7363805672352286,32,256,13.241328806286091,2.753240310995503,10905.979465289627
HP,3.060372269622836,4,1000,11.012111106489405,2.0162147710180096,31828.83010465009
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,17642.368258108138
Dell,2.6217340565563267,32,256,15.248731009403752,4.878416548866236,10617.701964091477
HP,3.745135723601784,4,512,13.58324125704314,3.0344528232385093,17076.68132855591
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165
Lenovo,3.048969887244574,32,256,12.728032075544249,2.7255145862460592,10674.025311431891
Acer,3.544917560297656,32,256,15.551011285498344,4.621624866563055,10574.274152103791
Acer,2.5533925056926754,32,1000,11.728972346526591,2.2239152932382864,32629.16325767026
HP,1.9450899171743783,8,256,16.104081563629077,4.201716131005608,9280.14242169389
Acer,3.696574965887895,8,256,15.239805580805578,4.747364718362381,9506.548360762825
Lenovo,3.236741177136067,4,256,13.996590619201012,3.6630700436491073,9141.792983885032
Lenovo,1.711980040114508,4,256,16.56149807798665,3.4408827763740675,8807.696701661907
Acer,3.390408322238115,16,512,15.70100048507154,4.126697338319948,17409.086291686537
Dell,3.290376685557984,16,512,12.755098552857511,3.387780641315459,17524.667582559297
Dell,3.068763658045925,4,256,14.248217660943611,2.461758529348715,9384.824877131963
Lenovo,1.963813789257803,16,512,15.959912344763843,4.041674485337304,17330.027682309257
Acer,3.346123023128317,32,1000,12.197031889577651,2.015418882756681,32925.40344540765
Lenovo,1.644606691408491,16,256,15.658935815906109,2.000559584511989,9608.2795423112
Asus,2.737866317534936,32,256,16.9353065237465,3.843200022293972,10433.695261078468
Dell,1.7452064519606114,8,256,15.68113561089797,2.942131420755297,9134.695215844837
Asus,1.5274895716462011,8,1000,16.977573719149262,4.417936702602751,31521.46090508398
Dell,3.671169939744782,32,512,15.633806090992056,3.9834220352860896,18366.44450856108
HP,2.9861908379654327,4,512,13.774347061475243,2.697909915160325,16510.33181488892
Asus,1.7133741701966096,4,1000,11.976890298061182,2.513884873465011,31339.1597419048
Asus,3.668235502399506,8,512,13.09966963717784,4.035473505951744,17166.348856397115
Asus,1.7526145275266167,8,1000,13.787679012853824,3.2393221931814327,31730.7663560954
Asus,1.7943777072253528,8,1000,16.340342152791514,4.332366401547157,31558.996663829734
HP,2.481233891016712,32,256,13.414009731423995,3.852587345186935,10231.289820993528
HP,3.678842015380941,4,512,13.663155130527809,3.4350064450116675,17176.393504207954
HP,2.768087021720981,16,256,15.798307481712316,2.454113513789825,9642.707126680169
HP,1.7287170934943872,4,1000,12.713052680711067,2.487613962406124,31095.042487596136
Asus,2.79709514281518,16,256,15.785284163223196,2.5833429332950657,9593.110592180388
Acer,2.797649477270676,16,512,14.793428905207165,2.801225022368997,17352.269345851655
Lenovo,3.2378613851189844,4,1000,16.13679499408246,2.243492673391144,31694.40469113412
Dell,1.6735596068652334,8,1000,15.403298784815249,4.588767180532967,31543.333126455003
Asus,2.309025547873853,8,512,12.350251257025231,3.121424326601008,16753.07735808376
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,10192.670247531909
Acer,1.598358851671274,16,256,14.936330131854223,4.411265708035288,9252.224764996936
Dell,2.7459194318486992,32,256,15.06291447474604,3.453173556802548,10325.364732735776
HP,3.842074348311895,4,512,15.720617020142765,2.3833239583699712,17080.49072571302
Lenovo,3.476807912097409,8,1000,15.766913801890944,3.570690738589567,31547.05112729735
HP,1.9382573558941487,8,256,11.453966623424666,4.93248877462668,8962.71143253269
Dell,3.1446132615075904,16,1000,15.510057032137516,2.984480217060823,32216.957792421388
Lenovo,3.8785083555166415,4,512,13.081315858186311,2.1381891910459325,16986.151280130784
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709
Lenovo,3.001292151084133,32,1000,12.224147994431473,3.64008898488902,33063.16548039221
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475
Acer,3.0428624665100754,4,256,13.374247781442756,2.625198720854995,8975.326466281276
Lenovo,1.8289192128181493,8,256,11.996130941857164,2.7672311046449014,9029.916399804506
Acer,2.8129084591676503,4,512,12.153859376201764,3.353799842219343,16815.944966357143
Acer,3.802104706543431,32,256,15.693027578547476,2.3958959588718853,10915.05717304083
Asus,3.499638139868288,8,1000,11.302933666474448,3.951275746471593,32336.20253073521
HP,2.1640001064717653,4,256,14.063370772456029,2.1142589017979576,8909.468097718878
Lenovo,2.8223428350680297,32,1000,13.308821703326618,2.1442769312361065,32808.856450782005
HP,2.926524366597074,4,512,13.02488195404939,3.799903574783198,16893.740258565627
Lenovo,2.6359433363999023,16,512,14.716060724821467,3.736895960887413,17300.98076961925
HP,3.2210059910693403,32,512,15.724240070030634,2.8647547315021056,18502.21699683582
Acer,2.17015910205719,32,1000,12.497146201029492,4.29748711770473,32689.03038985435
Asus,2.174374028792474,32,512,16.642515243804482,3.536644123031155,18293.33190003984
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,16969.92215343469
Dell,2.987694826750637,32,1000,12.748974445542338,4.511789021415527,32908.69340148634
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944
HP,2.030112099770567,16,256,12.878979210978663,4.536960566832027,9600.27269279034
HP,3.019762731983612,4,512,13.016042353940652,2.425982778056254,16908.293955737794
Asus,3.817586361990767,16,256,14.909094099973355,3.888885034815778,10138.50213465183
Dell,1.8005226384265212,32,256,15.635097716476425,4.959689342343231,10195.392260005525
Lenovo,2.288517239370032,8,256,11.783007584703103,2.897696012903181,9453.54246975951
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056
Lenovo,1.5960658724058123,4,256,15.142434331466433,4.498812176955983,9495.625371845676
Dell,3.1588434300417765,4,512,16.611782591271965,3.642244521139178,17124.220074695466
HP,1.76416171065436,4,512,14.22669760844826,4.474420843939492,16619.368307116365
Acer,3.7860298648124,8,512,11.300111460926674,4.400619043050737,16953.654943429603
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493
Dell,2.2428042890579376,32,256,16.309785849083525,4.26900280874866,10314.43387717169
Asus,1.8116567030081672,16,256,11.096371189886035,4.254358833378031,8971.512504748447
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061
HP,1.8716568193827825,8,1000,14.767960295624588,3.2231473119956755,31673.696226693915
Acer,2.6900453234219164,4,256,12.826955196493705,3.4621533250161285,9213.792839595322
HP,2.6244616220533064,32,256,16.65904893776771,2.6947970742916967,10404.656364747576
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865
Asus,3.4007245578053373,4,256,14.356432554364142,2.847103757127969,8966.377697268257
Dell,2.105112539656319,4,1000,13.274765950253885,2.974768383219924,31523.85503748275
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977
HP,1.9894449642088647,4,512,15.173747914124348,2.212747878463938,16526.28524127009
HP,3.514813500294053,4,256,12.225480553473004,4.379385613889169,9320.050038383062
Dell,2.243372518431377,32,512,13.659839057103053,4.083961318430526,18151.5867749036
Lenovo,2.3337479292278607,4,256,14.205743311362054,2.26277389221784,9264.933977469056
Dell,2.8382753286314792,8,256,15.27707597516573,4.629841481047675,9197.072872167342
Lenovo,1.5778352072112785,8,512,15.000631458703385,3.362835190369468,16841.407279690808
Lenovo,2.149533021862585,32,512,16.306130902734523,3.3313140172767355,18385.20376962034
Asus,3.564541876411907,16,1000,13.556425865756582,4.685195866553737,32221.27948039033
Asus,2.6855355416436595,8,1000,11.459814838851493,2.358685993256169,31872.56841517933
Acer,1.9409674662655585,32,256,15.852739907381231,4.182587690675285,10174.195207302795
HP,3.61089270684904,8,256,13.726418926879717,2.163535782313479,9506.2435788224
Dell,3.0423172959393554,4,256,14.97490368164965,3.831132485954983,9098.353074666707
Asus,1.6811172194863973,4,1000,13.488890716333684,2.152924631067328,31332.93246684605
Acer,2.7206028425544453,8,1000,16.985736933508313,3.4975968405239954,31701.98531413684
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082
Dell,2.797704462840545,8,512,14.757934109937173,4.379189085111968,16839.889865827867
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618
Asus,3.498539697422448,16,1000,16.00185880486375,2.968179718179915,32141.824638347352
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084
Acer,2.31168981722515,8,512,13.757904917957434,4.617877656457689,16945.635712780964
Asus,2.002334221647641,4,256,11.553007750834594,4.212229832935838,9111.31193516215
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797
Asus,1.8751216617349609,4,512,12.14679253069338,2.6497375568817225,16647.177496646727
Acer,1.9157084218901983,32,1000,11.46287101123749,4.1805164931447125,32653.960197510933
Dell,2.598779221582276,4,256,14.189966142586895,3.8575041327291753,9101.456489806602
Dell,3.684725193906288,16,256,15.024053152293954,2.074052471673754,9941.850074437516
Lenovo,1.6985484224724663,8,1000,15.934967895741362,4.424203451348068,31646.72338510003
HP,2.79602005486301,4,1000,16.689509226740476,2.060069689196563,31571.913188565733
Lenovo,3.004029550365828,32,512,13.613868742739058,4.792472224970343,18286.888598140027
Lenovo,2.35454337924469,8,256,13.704118849633478,2.405240438677282,9143.215708902308
HP,3.810990488441326,16,256,14.320281127194486,3.09401202870301,10027.7082709325
Dell,2.3114645747506755,32,512,15.56254587009483,3.940511686779143,18116.165590725548
HP,1.71377132713617,16,512,15.174784865932669,4.342758069158272,17155.73800658763
Asus,3.2012482551867825,4,256,15.48703144647243,2.022002452508541,9219.619833608687
Asus,2.051924031971901,16,1000,15.720250044243857,2.582488607138247,31988.681010326505
Asus,3.5149813744378955,32,1000,13.038621453793064,4.559727407591353,32982.441006081084
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321
HP,1.559096465115841,32,512,12.63824371596684,4.23208574104303,17766.404122596145
Acer,3.676883625843148,4,512,12.392334438206936,2.9181414986863143,16675.425035779714
HP,2.590316322838292,4,256,13.69450847006568,2.4301861100326776,9328.964725005384
Acer,2.988462543300109,32,1000,13.344092665915635,3.0125973976514566,33151.04094220564
Dell,3.750046604620264,16,256,14.281255795256268,2.497703073112359,9926.27477787204
Acer,1.82521560032658,32,512,14.296055869416543,4.36322656490711,18033.55330712699
Lenovo,3.3340359514035054,16,256,13.602623396108106,3.0285168944163523,9953.512205585715
Lenovo,3.3305622160239032,4,512,11.169867646416009,2.6771831715173824,16609.82135919522
Dell,1.5759676492420922,4,256,15.37678261898998,3.4569405960028314,9049.026871794313
Dell,3.8175024198107375,16,256,12.4774649658236,2.0622740963718926,9702.78754189184
Acer,3.5996532571668007,16,512,16.95017644023471,3.129244887562082,17606.220337611598
Lenovo,2.560326678255965,4,512,15.026331703159489,2.743620076185271,16372.175283874409
Lenovo,2.3874907645798435,16,1000,11.82253674847254,3.195927482639192,31720.062940320862
Lenovo,1.8521425509494995,32,1000,16.276046121059167,4.277260797666916,32801.64628030737
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,17611.820387024287
HP,3.595288224120276,16,512,14.352595667746384,2.076709397269204,17769.029726326044
Lenovo,1.553173527125968,8,256,13.46656165328264,3.422492888815959,8991.512288250062
Acer,2.375313147916825,8,1000,16.708652172354086,4.957415962550617,31908.592069712
Lenovo,2.918280549072259,8,1000,14.597765410759528,3.40394138743413,32024.43102535619
HP,3.7725813016641023,32,512,11.05223688237526,2.4938615397095143,18579.28840455552
Asus,3.8346875438197614,16,512,14.948495508495142,3.121841403437202,17539.352432879663
Asus,3.5075647445816585,8,256,13.586674430582027,2.7669172813860845,9681.81450367459
Acer,2.71765479704734,32,1000,12.343895275190487,3.524425155995583,33108.08855567776
Acer,2.699689050759772,32,1000,12.780720092119104,3.9588489744135273,33111.68849986043
Dell,3.610426122422993,32,1000,14.985210278430714,2.0738539515237155,33489.96968925737
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.497908838042976,32706.13245163676
Dell,2.565453255589932,32,1000,11.378841757564349,3.155307808469089,32648.154658469608
Dell,1.8422140751720184,16,256,12.375031707284972,3.776050528367189,9771.526709907295
Dell,3.969463800537218,8,512,12.496749225759396,2.8235200205212347,17321.502772469725
Asus,2.269824853977977,32,1000,15.449615716710714,2.020444093700384,33188.9231533668
Asus,3.655036205681556,32,1000,16.56861101305872,3.5110658279847167,33239.412259576195
Lenovo,2.364837481367408,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893
HP,3.10243019336333,4,1000,14.92496092571659,4.558779151563744,31838.33720666597
Asus,2.31615327060998,16,256,13.76700140752346,2.0500274404695173,9751.863110692431
Lenovo,3.574354509268004,32,512,14.076358365570655,4.4165777407281706,18492.16211284153
Asus,3.128550970879661,16,1000,15.903513868200928,3.9002352207263815,32252.67601295525
Lenovo,3.1186867853865072,32,512,12.199047627691638,4.587489522204756,18423.12109446953
Dell,3.991742134632442,16,1000,11.548244629162456,3.7273575883232346,32360.21331265167
Acer,1.8047152333423688,16,512,11.248995003098477,3.2475840182238427,17030.91419141605
Lenovo,3.827371738767445,8,1000,14.439339166697549,3.637770599927,31735.42443245162
HP,2.167570675423553,4,512,14.650453615280108,4.374229251520927,16675.250768956474
HP,2.954928504785997,4,512,15.236951012714323,4.903408212945455,16709.94541814983
Dell,3.889128745574384,32,256,13.906066557749051,2.644749594160157,10742.170263455198
Acer,1.7664956328344297,4,1000,16.191160084386865,3.496913350741298,31216.57452719055
Lenovo,1.8502829394161315,8,1000,11.040092775343329,2.9714587247072943,31515.502993169488
HP,3.271861744357441,4,256,12.309559236162375,3.4485538232303146,9273.581909907169
HP,3.1595113190545128,32,256,14.28342512252386,2.002788250609884,10307.602054620887
Asus,2.941291188785634,8,256,11.505807887668102,4.018541400465635,9054.153840394143
Lenovo,3.9396843872751344,8,1000,12.265317366084728,2.6037913644034174,32150.73202907923
Dell,2.9755766671727177,4,512,11.866325792802003,2.2762962625987693,16795.165118189307
Dell,2.6865771893745345,8,1000,16.950637285875494,4.709670882034121,31553.39887164781
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874
Lenovo,3.933722422943492,32,512,13.704657703318183,2.0630633201786512,18544.964478764847
Acer,3.409014485399402,4,512,16.634342575803124,4.829185692220914,17204.64783482446
HP,2.992107122292224,32,1000,12.23730443050484,4.440303446972792,32653.09999958263
Dell,3.875593384552006,16,512,14.593072400476634,3.659335913175114,17781.52417157112
Asus,3.129167063439713,4,1000,11.565964557746264,3.354696759816725,31685.19704607659
Asus,2.296881257330175,4,256,16.306259282137827,2.8467874112387985,9385.939545131734
Acer,2.6284675608241885,8,1000,15.660742900443363,4.564417336397785,31803.034281971497
HP,3.534925673765047,8,256,12.888954976109892,4.560963646823335,9429.518083614452
Asus,2.092176397436205,8,1000,16.633978532515865,4.586228427729791,31551.206902054804
Acer,2.279540332713149,4,1000,13.664691478977993,4.0142182179312105,31431.96659934872
Asus,2.368928810597456,8,256,15.198231236596856,4.981351926134517,9282.277068695445
Acer,3.556201409085902,8,256,14.71543419232149,2.347469246710383,9530.952687533918
Acer,1.5561732708002936,16,256,13.313681077193888,2.366022240730667,9168.638971150249
Acer,3.1671606438652606,32,1000,13.4166549993974,2.939799429741832,32953.47077163469
Dell,3.374129579357312,8,1000,13.586521175739737,4.474561302461311,31582.162950992373
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924
Acer,3.168874748228676,16,256,15.260795843387225,4.466684337731032,9936.623236873858
HP,3.025834458277296,32,256,13.511493713188935,2.5023792335539654,10601.345449746035
Dell,3.125502730995384,16,256,14.337968043542476,3.2779925584052845,10061.27182276968
Dell,3.8131207935391647,4,256,15.323393291866438,2.960081949687176,9094.784528168608
Acer,3.261701906841617,8,256,12.676495305056433,3.570221555202416,9283.177998259893
Acer,1.6533740677766704,8,512,16.443493666138437,3.9732961498178,16947.904214676655
Dell,1.6085313321370478,16,1000,15.068682985725252,2.4120852379060227,31723.780730333
Lenovo,2.0666410055674698,16,512,16.699398009476454,4.659507579925707,17459.095727992164
Asus,3.9871657929244178,32,1000,15.260688598023677,3.578247555252209,33122.00019262631
HP,2.290390262441876,8,1000,11.702070349147675,4.658864649367153,31522.5034922794
Dell,2.45155823369145,32,512,15.571301671174664,3.990087602044044,17863.49092017457
Lenovo,3.02745247212748,16,1000,16.097205292927406,2.778809851125436,32289.025217302365
HP,3.0815547328348702,4,1000,13.48982729240047,2.7934154500015724,31513.2969159367
Acer,2.4397207128644234,32,1000,12.188573100321737,4.074248172539456,32815.18251283006
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206
Dell,2.5444169554183347,4,512,16.289974893996277,4.680905760038401,16773.987493471064
Asus,3.173717387995475,8,1000,14.138858124182992,4.854190585937318,31923.10697935266
Acer,2.683024766728893,8,1000,15.241027134683248,4.389453167988743,31587.74709239849
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949
Acer,2.1485585835782315,16,256,15.03233623251352,2.455326229553306,9819.847510197049
Acer,3.2386680167246555,8,1000,16.61103252035896,2.9214369443126347,31753.56091948391
Asus,2.297751183108139,4,512,12.296360697468598,4.412287008900778,16631.41956585275
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503
Dell,3.341005037664101,16,512,13.08237421099637,2.412889203195084,17572.439863049596
Dell,2.517269901807176,4,256,13.25918172673579,2.730713377593896,9121.350285490576
Lenovo,2.217595332937282,32,256,13.319721035803006,3.054626780149094,10425.0758545074
Asus,2.59400781013848,4,256,13.653513659117356,2.936575651359164,9277.58422575505
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366
Asus,3.572288685376693,8,256,15.855946389711574,3.2778131254008183,9925.178427088164
Dell,2.4772649897637864,32,256,15.705237046191602,2.3240868724747377,10270.601136617244
Acer,3.69628890325337,4,256,12.763694606101383,3.3362285633173605,9262.458812489702
HP,2.8424360572335337,4,1000,16.245024092942156,2.333626242014656,31150.0767844416
Dell,3.6703556359437632,32,256,16.419144673006574,2.4294840734335788,10521.560806348574
HP,3.208238441516264,16,1000,13.778688283025067,2.4288826328022566,31931.005252814022
Dell,2.4188360557288284,16,512,12.388880575477929,3.3508474514945776,17402.130812294912
Dell,2.497056952242251,8,256,15.7760444145637,3.4063696415203726,9217.345503076524
Dell,3.0465284455379606,4,1000,13.239446938275403,3.810002588636104,31840.45411465564
HP,3.994835276333344,32,256,15.443756893366224,3.5696391649126245,10697.836784094568
Lenovo,3.272615654306082,32,512,12.773927249674912,4.607524572209262,18247.31759738773
HP,1.8708580024052224,8,256,15.191183751254822,2.985674449657396,8960.49719990869
Asus,3.097799844538751,32,512,15.907137833930175,3.896057625267309,18564.873708531173
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955
Asus,3.079533817541671,8,256,13.344530913977822,2.3493767914451373,9433.443385229784
Acer,3.9074800096474864,4,512,15.549603752336354,3.323451656691897,17120.15347016301
Dell,3.2435506681171,16,256,16.54736633226083,3.776904113186287,10254.303767339708
Acer,1.8427742643224976,16,512,15.970928803371446,2.2428612083470645,17261.630105190296
HP,3.7001977189036457,4,1000,12.307452249512082,2.365638505344151,31787.82542207305
HP,3.000051370298259,16,256,11.415969982326589,3.7630910548626377,9864.41377714835
Dell,2.914329909989478,16,512,15.375408457481855,2.9450311171301946,17455.300773342526
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834
Acer,1.5749339746816948,4,256,16.593936549373264,3.1948416472671632,9026.508630007324
Asus,3.093003692020701,8,1000,11.314347773569168,3.80415221206569,31359.91338744827
Dell,3.23040335423533,16,512,13.277700586710022,2.5980364684135493,17622.2145575574
HP,2.5812446958253297,32,256,16.77356867965494,3.6855913694285554,10583.974206579704
Asus,3.841514230737404,32,512,13.82520413733906,3.861113756371163,18728.750414928563
Asus,2.2578208898633214,4,1000,14.446620535233237,2.346675130041896,31460.13124201373
Acer,3.735477186660296,4,256,13.914904573475788,3.687288122353763,9259.826095812132
HP,1.734751789473546,16,512,16.125564733984014,4.385174052818393,17543.33453761382
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548
Acer,2.103003643998853,32,1000,12.40338158883322,3.798118978615959,32927.59822898311
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085
HP,3.978139984255471,16,1000,11.642343071325117,4.632356379809506,32493.058447151387
Dell,3.179731858996821,8,512,14.332972544635162,3.3030844944236533,16959.08793158975
Dell,1.663390851997356,16,1000,15.973227657517752,2.697623994862565,31815.64050789825
HP,3.008621483453445,16,512,14.879602663691973,4.029933904459543,17324.418211582888
Lenovo,2.4578463206237435,4,1000,11.177024330871236,2.452062461002501,31218.30819917556
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004
Acer,2.6310987903317336,16,256,12.36036429397978,4.611901644450471,9912.491624645294
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924
Dell,3.2976147629606136,16,512,12.99820923083239,2.7609066665421147,17684.869162090497
Acer,2.7429369100210685,16,1000,12.516790664094636,2.802245835416323,31778.847134015232
HP,3.806892976283486,8,1000,16.069173964937796,4.48745192085242,31881.83967839809
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458
Lenovo,3.5688447389171856,32,512,14.00286389520031,4.436978540741185,18519.25082369232
HP,2.847903191688136,4,256,11.525291984166683,3.58269094699826,9197.983310634145
Lenovo,3.6392411702657146,8,512,14.29763761118454,2.2986395384263254,17146.71360929845
Asus,2.980875821483405,32,512,11.331335124458173,3.764280912816341,18381.45293473955
Lenovo,2.3496874094201656,32,256,16.42135066059518,3.4761634681472016,10668.632633116544
HP,1.953595869239068,32,1000,14.920300990872084,3.422018797845335,32690.20316177008
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,33354.90259562436
Acer,2.4904317290231384,8,256,15.224499627928036,3.915051732261295,9137.90627075809
Dell,2.001311816750842,4,1000,11.094457477974062,2.066655446076741,31485.28470990025
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,10461.214760305716
HP,1.831311681854621,4,256,12.992658699848748,4.117868709740021,8771.368296242576
Acer,3.6823645896910207,4,512,13.817153252263177,4.966506594167493,17151.988889149306
Acer,2.2524089173670405,32,256,16.169082243361363,3.336159577933617,10425.010327871876
Asus,3.231090378310924,16,1000,12.793142811554183,4.44521630202742,31821.55349048893
Lenovo,3.0522887944186925,32,1000,14.508008540994949,3.245374818604163,32836.15779017243
HP,3.4513137881096547,4,256,13.7168822852655,2.316215857868501,9110.314750358611
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020143
Asus,1.5985670284212647,8,512,16.6551878451207,4.673954619080896,17025.47405293858
Acer,3.2680965857834963,32,1000,14.990877165430431,4.193472033364752,32917.990718167515
Acer,3.556535796284196,8,512,11.989308659390831,3.5389380494627223,17121.005091843883
Acer,2.004633630307371,8,1000,11.78992153275955,4.764540175722254,31446.97748763949
Acer,1.655729495325157,16,1000,12.899520559451908,3.237099461824043,31852.20156348976
Acer,2.9633859109918803,8,512,11.269768649549306,3.248788342063722,16951.439990127954
Asus,2.5338727538133785,16,1000,12.762655437046345,2.365664247596812,31925.07691690721
Acer,3.670681263520952,16,256,15.147270856319242,4.7240452681249225,9974.814913952585
Dell,3.8360900670137856,8,512,14.338737234952738,2.3968638429531146,17330.837860127278
HP,2.5889582870323324,16,1000,14.539687296810852,4.349646363970036,32023.99593577724
HP,3.170212841426616,8,1000,14.572157967551624,2.760752350989108,32097.517261509493
HP,1.9796683117968568,32,512,11.70154121315235,2.838335921956708,18287.943159645933
HP,1.7535520711230412,16,512,16.01039567273012,3.747885938121097,17134.107805427182
Lenovo,2.093858312309694,16,256,12.243637874406003,4.372073305700504,9783.633851651786
Dell,1.5553088788224931,8,512,15.489396987991377,3.628994397815808,16876.73664814452
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861
Acer,3.902675793673638,16,256,16.891434188459236,3.039676279449643,9701.0888184533
Asus,3.343753120274371,32,1000,16.769080033898508,2.839237903307213,32810.02391415497
Dell,1.7392863888004042,32,1000,14.885098789060178,2.219010778698882,32607.6059829306
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552
HP,3.793283938655607,16,256,14.000480709629496,4.470819262394569,10263.360342654723
Lenovo,1.8483901851820603,8,1000,15.35435546218462,3.7824255882693727,31389.46524464816
HP,2.4954217339773583,4,1000,14.244407402798624,2.2697487345791068,31549.79984535232
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935
HP,3.655106627473284,32,1000,16.23581481528101,3.717928559346754,33229.673457835015
HP,2.794279108461778,8,256,16.639590751818936,2.5843204930616777,9494.598859453254
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115
HP,3.0850142577490285,32,512,12.54938611799696,2.5678509377480285,18159.14275626669
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111
Acer,3.2342055644537213,8,1000,16.899833940910803,2.81185998408079,31768.887337692777
Dell,2.9175406524666694,4,512,14.326024846042069,2.5313814325947623,16924.307465983453
Acer,1.6695926477629297,8,512,14.598627889822987,3.398348877975467,17123.885107886974
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,11255.348016729007
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248
HP,1.9291982146207587,8,1000,14.989967097426645,3.8681968468785,31299.78946813345
Acer,2.912102833156541,8,1000,11.503517214928577,3.94431510360237,31879.66275681356
Acer,2.6998470867928086,4,1000,13.343561645490691,2.6233502628850744,30998.00861002435
Acer,2.609375548261428,4,1000,13.439340702848623,4.295581501263176,31420.17334262457
Acer,2.563033761173084,16,256,14.764919430705676,2.637001922860674,9790.713628803494
Acer,3.730211722350586,32,256,13.981373111000291,2.5710109252851425,10382.840434256868
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456
Lenovo,3.817944548698632,16,256,12.33837236925654,4.532944592457147,9791.15470145468
